timestamp,device_id,speed,v1,v3,bearing_temp,oil_pressure,current
2026-09-19T06:54:16+08:00,FJ-01,1481,2.3,2.1,56.8,0.24,219.1
2026-09-19T06:55:16+08:00,FJ-01,1481,2.3,2.1,57.6,0.25,219.3
2026-09-19T06:56:16+08:00,FJ-01,1480,2.3,2.1,56.2,0.24,219.5
2026-09-19T06:57:16+08:00,FJ-01,1481,2.3,2.1,56.8,0.25,219.0
2026-09-19T06:58:16+08:00,FJ-01,1479,2.3,2.1,56.9,0.25,220.9
2026-09-19T06:59:16+08:00,FJ-01,1480,2.3,2.1,57.0,0.24,219.0
2026-09-19T07:00:16+08:00,FJ-01,1482,2.3,2.1,55.6,0.25,219.1
2026-09-19T07:01:16+08:00,FJ-01,1480,2.3,2.1,56.7,0.25,218.2
2026-09-19T07:02:16+08:00,FJ-01,1480,2.3,2.2,57.3,0.25,220.1
2026-09-19T07:03:16+08:00,FJ-01,1480,2.2,2.1,57.0,0.25,220.5
2026-09-19T07:04:16+08:00,FJ-01,1480,2.2,2.1,56.8,0.25,219.7
2026-09-19T07:05:16+08:00,FJ-01,1479,2.3,2.1,56.8,0.24,219.3
2026-09-19T07:06:16+08:00,FJ-01,1481,2.3,2.1,57.1,0.24,219.5
2026-09-19T07:07:16+08:00,FJ-01,1481,2.3,2.1,57.1,0.25,220.1
2026-09-19T07:08:16+08:00,FJ-01,1481,2.3,2.1,56.6,0.24,219.9
2026-09-19T07:09:16+08:00,FJ-01,1481,2.3,2.1,56.8,0.25,220.2
2026-09-19T07:10:16+08:00,FJ-01,1481,2.3,2.1,57.5,0.24,220.1
2026-09-19T07:11:16+08:00,FJ-01,1479,2.2,2.1,56.1,0.25,220.7
2026-09-19T07:12:16+08:00,FJ-01,1480,2.3,2.1,56.8,0.24,220.5
2026-09-19T07:13:16+08:00,FJ-01,1480,2.3,2.1,56.5,0.25,219.3
2026-09-19T07:14:16+08:00,FJ-01,1480,2.3,2.1,57.2,0.25,218.5
2026-09-19T07:15:16+08:00,FJ-01,1480,2.3,2.1,57.1,0.24,217.7
2026-09-19T07:16:16+08:00,FJ-01,1481,2.3,2.1,57.6,0.24,219.0
2026-09-19T07:17:16+08:00,FJ-01,1479,2.4,2.1,56.3,0.25,220.2
2026-09-19T07:18:16+08:00,FJ-01,1479,2.3,2.1,57.6,0.24,219.4
2026-09-19T07:19:16+08:00,FJ-01,1480,2.3,2.1,57.0,0.25,219.6
2026-09-19T07:20:16+08:00,FJ-01,1480,2.3,2.1,57.3,0.24,220.2
2026-09-19T07:21:16+08:00,FJ-01,1481,2.3,2.2,57.2,0.25,218.8
2026-09-19T07:22:16+08:00,FJ-01,1483,2.3,2.1,56.9,0.24,220.0
2026-09-19T07:23:16+08:00,FJ-01,1480,2.3,2.1,57.2,0.25,220.2
2026-09-19T07:24:16+08:00,FJ-01,1481,2.3,2.1,57.0,0.25,220.1
2026-09-19T07:25:16+08:00,FJ-01,1480,2.4,2.1,56.8,0.25,221.3
2026-09-19T07:26:16+08:00,FJ-01,1481,2.3,2.1,56.8,0.25,219.0
2026-09-19T07:27:16+08:00,FJ-01,1480,2.3,2.0,56.4,0.24,220.2
2026-09-19T07:28:16+08:00,FJ-01,1481,2.3,2.1,57.7,0.25,220.0
2026-09-19T07:29:16+08:00,FJ-01,1479,2.3,2.1,57.0,0.24,219.9
2026-09-19T07:30:16+08:00,FJ-01,1480,2.3,2.2,57.5,0.25,220.5
2026-09-19T07:31:16+08:00,FJ-01,1481,2.3,2.1,56.3,0.25,219.7
2026-09-19T07:32:16+08:00,FJ-01,1482,2.3,2.1,56.5,0.25,220.2
2026-09-19T07:33:16+08:00,FJ-01,1480,2.3,2.1,57.4,0.24,219.4
2026-09-19T07:34:16+08:00,FJ-01,1481,2.3,2.1,57.1,0.25,219.9
2026-09-19T07:35:16+08:00,FJ-01,1481,2.3,2.1,57.1,0.25,219.9
2026-09-19T07:36:16+08:00,FJ-01,1480,2.3,2.1,57.2,0.25,220.2
2026-09-19T07:37:16+08:00,FJ-01,1480,2.3,2.1,57.4,0.25,219.2
2026-09-19T07:38:16+08:00,FJ-01,1480,2.3,2.1,56.9,0.24,219.5
2026-09-19T07:39:16+08:00,FJ-01,1480,2.3,2.1,57.2,0.25,219.8
2026-09-19T07:40:16+08:00,FJ-01,1481,2.3,2.1,56.3,0.25,220.5
2026-09-19T07:41:16+08:00,FJ-01,1481,2.2,2.1,57.2,0.24,220.0
2026-09-19T07:42:16+08:00,FJ-01,1480,2.3,2.1,56.8,0.25,218.6
2026-09-19T07:43:16+08:00,FJ-01,1480,2.3,2.1,57.0,0.24,220.0
2026-09-19T07:44:16+08:00,FJ-01,1480,2.3,2.1,56.3,0.25,220.0
2026-09-19T07:45:16+08:00,FJ-01,1480,2.3,2.1,57.1,0.24,218.8
2026-09-19T07:46:16+08:00,FJ-01,1478,2.3,2.2,57.3,0.25,218.1
2026-09-19T07:47:16+08:00,FJ-01,1480,2.3,2.1,57.0,0.25,219.7
2026-09-19T07:48:16+08:00,FJ-01,1480,2.3,2.1,56.7,0.25,219.1
2026-09-19T07:49:16+08:00,FJ-01,1481,2.2,2.1,56.9,0.24,218.2
2026-09-19T07:50:16+08:00,FJ-01,1479,2.3,2.1,57.6,0.24,218.4
2026-09-19T07:51:16+08:00,FJ-01,1479,2.3,2.1,57.4,0.25,220.0
2026-09-19T07:52:16+08:00,FJ-01,1480,2.3,2.1,57.2,0.25,220.3
2026-09-19T07:53:16+08:00,FJ-01,1481,2.3,2.1,57.6,0.25,219.5
2026-09-19T07:54:16+08:00,FJ-01,1479,2.3,2.2,56.4,0.25,219.8
2026-09-19T07:55:16+08:00,FJ-01,1480,2.2,2.1,57.4,0.25,219.6
2026-09-19T07:56:16+08:00,FJ-01,1481,2.3,2.0,57.0,0.24,219.6
2026-09-19T07:57:16+08:00,FJ-01,1480,2.3,2.1,57.5,0.25,220.0
2026-09-19T07:58:16+08:00,FJ-01,1480,2.3,2.2,56.7,0.25,219.2
2026-09-19T07:59:16+08:00,FJ-01,1480,2.4,2.1,56.5,0.24,218.8
2026-09-19T08:00:16+08:00,FJ-01,1480,2.3,2.1,57.2,0.25,219.4
2026-09-19T08:01:16+08:00,FJ-01,1480,2.3,2.0,56.3,0.25,219.3
2026-09-19T08:02:16+08:00,FJ-01,1481,2.2,2.2,56.9,0.25,219.3
2026-09-19T08:03:16+08:00,FJ-01,1481,2.4,2.0,57.3,0.24,220.5
2026-09-19T08:04:16+08:00,FJ-01,1481,2.3,2.1,57.2,0.25,219.8
2026-09-19T08:05:16+08:00,FJ-01,1481,2.4,2.1,57.2,0.24,219.9
2026-09-19T08:06:16+08:00,FJ-01,1482,2.3,2.1,56.7,0.25,220.3
2026-09-19T08:07:16+08:00,FJ-01,1481,2.3,2.1,57.2,0.25,219.0
2026-09-19T08:08:16+08:00,FJ-01,1479,2.3,2.1,56.8,0.25,219.5
2026-09-19T08:09:16+08:00,FJ-01,1480,2.3,2.2,56.8,0.25,218.8
2026-09-19T08:10:16+08:00,FJ-01,1480,2.3,2.1,57.6,0.25,221.1
2026-09-19T08:11:16+08:00,FJ-01,1480,2.3,2.1,57.2,0.25,219.1
2026-09-19T08:12:16+08:00,FJ-01,1481,2.3,2.1,56.7,0.24,219.5
2026-09-19T08:13:16+08:00,FJ-01,1480,2.3,2.1,56.8,0.25,218.8
2026-09-19T08:14:16+08:00,FJ-01,1480,2.3,2.1,56.4,0.25,219.2
2026-09-19T08:15:16+08:00,FJ-01,1480,2.4,2.1,57.3,0.25,220.8
2026-09-19T08:16:16+08:00,FJ-01,1481,2.3,2.1,57.2,0.25,219.8
2026-09-19T08:17:16+08:00,FJ-01,1481,2.3,2.1,57.0,0.25,218.3
2026-09-19T08:18:16+08:00,FJ-01,1479,2.3,2.1,57.4,0.24,219.1
2026-09-19T08:19:16+08:00,FJ-01,1480,2.3,2.1,57.0,0.24,218.7
2026-09-19T08:20:16+08:00,FJ-01,1481,2.3,2.0,57.2,0.25,218.9
2026-09-19T08:21:16+08:00,FJ-01,1480,2.3,2.1,57.0,0.25,220.3
2026-09-19T08:22:16+08:00,FJ-01,1481,2.3,2.1,56.4,0.24,220.8
2026-09-19T08:23:16+08:00,FJ-01,1479,2.3,2.2,57.1,0.25,219.4
2026-09-19T08:24:16+08:00,FJ-01,1481,2.4,2.1,56.8,0.25,219.7
2026-09-19T08:25:16+08:00,FJ-01,1480,2.4,2.1,57.3,0.25,219.6
2026-09-19T08:26:16+08:00,FJ-01,1481,2.4,2.1,57.4,0.25,220.1
2026-09-19T08:27:16+08:00,FJ-01,1481,2.3,2.1,57.1,0.25,219.9
2026-09-19T08:28:16+08:00,FJ-01,1480,2.3,2.2,57.3,0.24,219.9
2026-09-19T08:29:16+08:00,FJ-01,1480,2.2,2.1,57.3,0.24,219.4
2026-09-19T08:30:16+08:00,FJ-01,1480,2.3,2.2,56.9,0.25,219.1
2026-09-19T08:31:16+08:00,FJ-01,1480,2.3,2.1,57.2,0.24,219.5
2026-09-19T08:32:16+08:00,FJ-01,1481,2.2,2.1,56.4,0.24,218.4
2026-09-19T08:33:16+08:00,FJ-01,1479,2.3,2.0,56.9,0.25,221.9
2026-09-19T08:34:16+08:00,FJ-01,1479,2.3,2.0,57.4,0.24,220.2
2026-09-19T08:35:16+08:00,FJ-01,1481,2.3,2.1,57.3,0.24,220.9
2026-09-19T08:36:16+08:00,FJ-01,1481,2.3,2.1,56.5,0.25,220.2
2026-09-19T08:37:16+08:00,FJ-01,1480,2.3,2.1,56.7,0.25,219.1
2026-09-19T08:38:16+08:00,FJ-01,1481,2.3,2.1,56.9,0.25,218.9
2026-09-19T08:39:16+08:00,FJ-01,1480,2.2,2.1,57.4,0.24,220.4
2026-09-19T08:40:16+08:00,FJ-01,1481,2.3,2.1,57.5,0.25,220.1
2026-09-19T08:41:16+08:00,FJ-01,1481,2.3,2.1,56.8,0.25,220.5
2026-09-19T08:42:16+08:00,FJ-01,1480,2.3,2.1,57.4,0.24,220.9
2026-09-19T08:43:16+08:00,FJ-01,1481,2.3,2.1,56.9,0.25,219.8
2026-09-19T08:44:16+08:00,FJ-01,1480,2.3,2.2,57.1,0.25,220.6
2026-09-19T08:45:16+08:00,FJ-01,1479,2.4,2.1,57.8,0.24,219.2
2026-09-19T08:46:16+08:00,FJ-01,1480,2.3,2.1,57.8,0.25,219.6
2026-09-19T08:47:16+08:00,FJ-01,1481,2.4,2.1,57.6,0.25,218.8
2026-09-19T08:48:16+08:00,FJ-01,1481,2.3,2.1,57.4,0.25,220.1
2026-09-19T08:49:16+08:00,FJ-01,1480,2.3,2.1,57.2,0.24,218.7
2026-09-19T08:50:16+08:00,FJ-01,1481,2.3,2.1,57.4,0.25,219.5
2026-09-19T08:51:16+08:00,FJ-01,1479,2.3,2.1,56.7,0.24,220.6
2026-09-19T08:52:16+08:00,FJ-01,1480,2.3,2.1,57.2,0.25,219.4
2026-09-19T08:53:16+08:00,FJ-01,1479,2.4,2.0,57.1,0.24,219.6
2026-09-19T08:54:16+08:00,FJ-01,1480,2.3,2.1,56.0,0.25,219.9
2026-09-19T08:55:16+08:00,FJ-01,1479,2.3,2.1,55.9,0.25,221.0
2026-09-19T08:56:16+08:00,FJ-01,1481,2.3,2.1,56.9,0.25,219.7
2026-09-19T08:57:16+08:00,FJ-01,1481,2.3,2.1,57.1,0.25,220.3
2026-09-19T08:58:16+08:00,FJ-01,1480,2.3,2.1,56.2,0.25,220.1
2026-09-19T08:59:16+08:00,FJ-01,1480,2.4,2.1,57.1,0.24,220.7
2026-09-19T09:00:16+08:00,FJ-01,1479,2.3,2.2,57.2,0.25,219.6
2026-09-19T09:01:16+08:00,FJ-01,1480,2.3,2.1,57.1,0.25,220.5
2026-09-19T09:02:16+08:00,FJ-01,1480,2.3,2.1,56.8,0.25,217.8
2026-09-19T09:03:16+08:00,FJ-01,1481,2.3,2.1,57.2,0.24,220.7
2026-09-19T09:04:16+08:00,FJ-01,1480,2.3,2.1,57.9,0.25,221.0
2026-09-19T09:05:16+08:00,FJ-01,1481,2.4,2.1,57.3,0.24,218.9
2026-09-19T09:06:16+08:00,FJ-01,1481,2.3,2.1,56.6,0.25,220.3
2026-09-19T09:07:16+08:00,FJ-01,1480,2.3,2.1,57.4,0.24,218.8
2026-09-19T09:08:16+08:00,FJ-01,1480,2.3,2.1,56.7,0.25,220.2
2026-09-19T09:09:16+08:00,FJ-01,1481,2.3,2.1,56.5,0.25,220.4
2026-09-19T09:10:16+08:00,FJ-01,1480,2.3,2.1,57.2,0.24,220.8
2026-09-19T09:11:16+08:00,FJ-01,1481,2.3,2.1,56.8,0.25,218.9
2026-09-19T09:12:16+08:00,FJ-01,1481,2.3,2.1,57.9,0.25,219.7
2026-09-19T09:13:16+08:00,FJ-01,1481,2.3,2.1,56.5,0.24,219.7
2026-09-19T09:14:16+08:00,FJ-01,1480,2.3,2.1,57.9,0.25,219.2
2026-09-19T09:15:16+08:00,FJ-01,1481,2.3,2.2,56.6,0.25,220.7
2026-09-19T09:16:16+08:00,FJ-01,1481,2.3,2.1,57.0,0.25,220.3
2026-09-19T09:17:16+08:00,FJ-01,1481,2.4,2.1,57.1,0.24,218.6
2026-09-19T09:18:16+08:00,FJ-01,1481,2.3,2.1,57.6,0.25,220.5
2026-09-19T09:19:16+08:00,FJ-01,1479,2.3,2.1,56.6,0.25,218.9
2026-09-19T09:20:16+08:00,FJ-01,1479,2.3,2.1,57.1,0.25,219.0
2026-09-19T09:21:16+08:00,FJ-01,1483,2.4,2.1,57.6,0.25,220.5
2026-09-19T09:22:16+08:00,FJ-01,1480,2.3,2.1,57.4,0.25,219.9
2026-09-19T09:23:16+08:00,FJ-01,1480,2.3,2.1,56.7,0.25,220.5
2026-09-19T09:24:16+08:00,FJ-01,1482,2.3,2.1,56.7,0.25,220.3
2026-09-19T09:25:16+08:00,FJ-01,1480,2.3,2.2,56.9,0.24,219.0
2026-09-19T09:26:16+08:00,FJ-01,1479,2.4,2.2,56.9,0.25,219.7
2026-09-19T09:27:16+08:00,FJ-01,1480,2.3,2.0,56.7,0.25,220.2
2026-09-19T09:28:16+08:00,FJ-01,1480,2.3,2.1,57.9,0.25,220.0
2026-09-19T09:29:16+08:00,FJ-01,1480,2.3,2.2,57.7,0.24,219.8
2026-09-19T09:30:16+08:00,FJ-01,1480,2.3,2.1,56.7,0.25,219.9
2026-09-19T09:31:16+08:00,FJ-01,1481,2.3,2.1,57.6,0.24,221.6
2026-09-19T09:32:16+08:00,FJ-01,1480,2.4,2.2,56.9,0.25,219.6
2026-09-19T09:33:16+08:00,FJ-01,1480,2.3,2.1,57.2,0.25,218.3
2026-09-19T09:34:16+08:00,FJ-01,1480,2.3,2.1,57.9,0.24,219.1
2026-09-19T09:35:16+08:00,FJ-01,1480,2.3,2.1,57.8,0.25,220.0
2026-09-19T09:36:16+08:00,FJ-01,1480,2.3,2.1,57.6,0.25,219.2
2026-09-19T09:37:16+08:00,FJ-01,1480,2.3,2.1,57.1,0.25,219.1
2026-09-19T09:38:16+08:00,FJ-01,1481,2.3,2.1,57.2,0.25,220.0
2026-09-19T09:39:16+08:00,FJ-01,1481,2.3,2.1,57.2,0.25,217.7
2026-09-19T09:40:16+08:00,FJ-01,1480,2.3,2.1,56.6,0.25,220.5
2026-09-19T09:41:16+08:00,FJ-01,1481,2.3,2.1,56.7,0.25,219.8
2026-09-19T09:42:16+08:00,FJ-01,1480,2.3,2.1,57.3,0.25,220.3
2026-09-19T09:43:16+08:00,FJ-01,1479,2.3,2.1,56.9,0.24,219.0
2026-09-19T09:44:16+08:00,FJ-01,1479,2.3,2.1,56.9,0.25,219.6
2026-09-19T09:45:16+08:00,FJ-01,1479,2.3,2.1,56.6,0.25,220.0
2026-09-19T09:46:16+08:00,FJ-01,1481,2.3,2.1,57.7,0.24,219.1
2026-09-19T09:47:16+08:00,FJ-01,1481,2.3,2.2,57.8,0.25,221.1
2026-09-19T09:48:16+08:00,FJ-01,1480,2.3,2.1,56.7,0.24,219.2
2026-09-19T09:49:16+08:00,FJ-01,1480,2.3,2.2,57.0,0.25,219.9
2026-09-19T09:50:16+08:00,FJ-01,1481,2.3,2.1,57.2,0.24,220.1
2026-09-19T09:51:16+08:00,FJ-01,1480,2.4,2.1,57.2,0.25,218.7
2026-09-19T09:52:16+08:00,FJ-01,1481,2.3,2.1,56.7,0.25,220.6
2026-09-19T09:53:16+08:00,FJ-01,1481,2.3,2.1,57.7,0.24,218.8
2026-09-19T09:54:16+08:00,FJ-01,1480,2.3,2.2,57.9,0.24,220.8
2026-09-19T09:55:16+08:00,FJ-01,1479,2.3,2.2,56.5,0.25,221.2
2026-09-19T09:56:16+08:00,FJ-01,1480,2.3,2.1,56.8,0.25,220.8
2026-09-19T09:57:16+08:00,FJ-01,1481,2.3,2.1,56.9,0.25,219.5
2026-09-19T09:58:16+08:00,FJ-01,1481,2.3,2.1,56.6,0.25,220.0
2026-09-19T09:59:16+08:00,FJ-01,1481,2.3,2.2,56.7,0.24,220.9
2026-09-19T10:00:16+08:00,FJ-01,1480,2.3,2.2,57.7,0.24,220.0
2026-09-19T10:01:16+08:00,FJ-01,1481,2.4,2.1,57.7,0.25,219.8
2026-09-19T10:02:16+08:00,FJ-01,1481,2.3,2.2,56.9,0.25,221.0
2026-09-19T10:03:16+08:00,FJ-01,1480,2.3,2.1,57.4,0.24,221.1
2026-09-19T10:04:16+08:00,FJ-01,1482,2.3,2.1,57.5,0.25,220.2
2026-09-19T10:05:16+08:00,FJ-01,1479,2.3,2.1,57.1,0.24,218.9
2026-09-19T10:06:16+08:00,FJ-01,1479,2.3,2.1,57.0,0.25,219.6
2026-09-19T10:07:16+08:00,FJ-01,1480,2.3,2.2,56.7,0.25,221.4
2026-09-19T10:08:16+08:00,FJ-01,1480,2.3,2.1,57.0,0.25,220.0
2026-09-19T10:09:16+08:00,FJ-01,1480,2.3,2.2,57.2,0.25,221.1
2026-09-19T10:10:16+08:00,FJ-01,1481,2.3,2.1,57.1,0.24,219.6
2026-09-19T10:11:16+08:00,FJ-01,1480,2.4,2.1,57.5,0.24,220.1
2026-09-19T10:12:16+08:00,FJ-01,1479,2.3,2.1,57.2,0.25,221.9
2026-09-19T10:13:16+08:00,FJ-01,1480,2.3,2.1,56.1,0.25,219.0
2026-09-19T10:14:16+08:00,FJ-01,1481,2.3,2.1,56.4,0.25,220.8
2026-09-19T10:15:16+08:00,FJ-01,1480,2.3,2.1,57.3,0.24,220.7
2026-09-19T10:16:16+08:00,FJ-01,1480,2.3,2.1,57.5,0.24,221.9
2026-09-19T10:17:16+08:00,FJ-01,1481,2.3,2.1,57.3,0.25,219.5
2026-09-19T10:18:16+08:00,FJ-01,1481,2.3,2.1,57.1,0.25,220.9
2026-09-19T10:19:16+08:00,FJ-01,1481,2.3,2.1,57.6,0.26,219.7
2026-09-19T10:20:16+08:00,FJ-01,1482,2.3,2.1,57.1,0.25,219.8
2026-09-19T10:21:16+08:00,FJ-01,1481,2.4,2.1,56.6,0.25,219.3
2026-09-19T10:22:16+08:00,FJ-01,1480,2.3,2.1,57.5,0.24,220.1
2026-09-19T10:23:16+08:00,FJ-01,1481,2.3,2.1,56.9,0.24,220.5
2026-09-19T10:24:16+08:00,FJ-01,1480,2.3,2.1,56.7,0.24,219.7
2026-09-19T10:25:16+08:00,FJ-01,1480,2.3,2.1,57.2,0.25,218.7
2026-09-19T10:26:16+08:00,FJ-01,1479,2.3,2.1,57.2,0.25,220.7
2026-09-19T10:27:16+08:00,FJ-01,1481,2.3,2.1,57.1,0.25,220.5
2026-09-19T10:28:16+08:00,FJ-01,1481,2.3,2.2,57.3,0.25,220.1
2026-09-19T10:29:16+08:00,FJ-01,1480,2.3,2.1,57.9,0.25,219.4
2026-09-19T10:30:16+08:00,FJ-01,1481,2.3,2.1,57.1,0.25,220.6
2026-09-19T10:31:16+08:00,FJ-01,1480,2.4,2.0,56.8,0.25,220.1
2026-09-19T10:32:16+08:00,FJ-01,1479,2.3,2.1,57.1,0.25,220.3
2026-09-19T10:33:16+08:00,FJ-01,1480,2.3,2.2,56.4,0.24,218.9
2026-09-19T10:34:16+08:00,FJ-01,1480,2.4,2.1,57.1,0.25,221.9
2026-09-19T10:35:16+08:00,FJ-01,1479,2.3,2.1,56.4,0.24,220.2
2026-09-19T10:36:16+08:00,FJ-01,1481,2.3,2.1,56.9,0.25,220.0
2026-09-19T10:37:16+08:00,FJ-01,1480,2.3,2.1,57.2,0.25,219.6
2026-09-19T10:38:16+08:00,FJ-01,1482,2.3,2.2,57.2,0.25,219.9
2026-09-19T10:39:16+08:00,FJ-01,1479,2.4,2.1,56.8,0.24,219.9
2026-09-19T10:40:16+08:00,FJ-01,1480,2.3,2.1,57.0,0.25,218.9
2026-09-19T10:41:16+08:00,FJ-01,1481,2.3,2.1,56.6,0.25,219.8
2026-09-19T10:42:16+08:00,FJ-01,1480,2.3,2.1,57.5,0.25,220.5
2026-09-19T10:43:16+08:00,FJ-01,1481,2.3,2.2,57.0,0.24,219.4
2026-09-19T10:44:16+08:00,FJ-01,1480,2.3,2.2,56.8,0.25,220.3
2026-09-19T10:45:16+08:00,FJ-01,1480,2.3,2.2,57.3,0.25,220.9
2026-09-19T10:46:16+08:00,FJ-01,1480,2.4,2.1,56.2,0.24,219.1
2026-09-19T10:47:16+08:00,FJ-01,1480,2.4,2.1,57.1,0.25,220.0
2026-09-19T10:48:16+08:00,FJ-01,1480,2.3,2.1,57.0,0.25,220.4
2026-09-19T10:49:16+08:00,FJ-01,1479,2.3,2.1,57.3,0.24,220.4
2026-09-19T10:50:16+08:00,FJ-01,1481,2.3,2.1,57.5,0.25,220.2
2026-09-19T10:51:16+08:00,FJ-01,1481,2.4,2.1,56.9,0.25,219.3
2026-09-19T10:52:16+08:00,FJ-01,1481,2.3,2.1,57.0,0.25,220.4
2026-09-19T10:53:16+08:00,FJ-01,1479,2.3,2.1,57.2,0.25,219.0
2026-09-19T10:54:16+08:00,FJ-01,1481,2.3,2.1,57.4,0.25,219.8
2026-09-19T10:55:16+08:00,FJ-01,1480,2.3,2.2,57.8,0.25,221.1
2026-09-19T10:56:16+08:00,FJ-01,1482,2.3,2.1,57.3,0.25,219.9
2026-09-19T10:57:16+08:00,FJ-01,1481,2.3,2.2,56.5,0.25,220.5
2026-09-19T10:58:16+08:00,FJ-01,1480,2.3,2.1,57.3,0.25,219.8
2026-09-19T10:59:16+08:00,FJ-01,1480,2.3,2.1,56.4,0.25,220.6
2026-09-19T11:00:16+08:00,FJ-01,1480,2.3,2.1,57.3,0.25,220.1
2026-09-19T11:01:16+08:00,FJ-01,1481,2.3,2.1,57.4,0.25,221.1
2026-09-19T11:02:16+08:00,FJ-01,1480,2.3,2.0,57.6,0.25,220.8
2026-09-19T11:03:16+08:00,FJ-01,1480,2.3,2.1,57.9,0.25,219.0
2026-09-19T11:04:16+08:00,FJ-01,1481,2.3,2.1,56.7,0.24,220.5
2026-09-19T11:05:16+08:00,FJ-01,1480,2.3,2.1,57.5,0.25,220.5
2026-09-19T11:06:16+08:00,FJ-01,1480,2.4,2.1,56.7,0.25,219.6
2026-09-19T11:07:16+08:00,FJ-01,1480,2.3,2.2,57.5,0.25,220.5
2026-09-19T11:08:16+08:00,FJ-01,1479,2.3,2.1,57.0,0.24,219.8
2026-09-19T11:09:16+08:00,FJ-01,1481,2.3,2.1,56.7,0.25,219.4
2026-09-19T11:10:16+08:00,FJ-01,1481,2.3,2.1,57.2,0.24,219.9
2026-09-19T11:11:16+08:00,FJ-01,1480,2.3,2.2,57.3,0.24,219.3
2026-09-19T11:12:16+08:00,FJ-01,1479,2.3,2.1,57.7,0.25,220.5
2026-09-19T11:13:16+08:00,FJ-01,1480,2.4,2.1,57.4,0.25,221.0
2026-09-19T11:14:16+08:00,FJ-01,1480,2.3,2.0,57.6,0.24,220.8
2026-09-19T11:15:16+08:00,FJ-01,1480,2.3,2.2,57.6,0.25,220.0
2026-09-19T11:16:16+08:00,FJ-01,1480,2.3,2.2,56.9,0.25,220.4
2026-09-19T11:17:16+08:00,FJ-01,1480,2.3,2.1,57.0,0.25,219.6
2026-09-19T11:18:16+08:00,FJ-01,1480,2.3,2.1,57.0,0.25,220.4
2026-09-19T11:19:16+08:00,FJ-01,1481,2.3,2.1,57.7,0.25,219.3
2026-09-19T11:20:16+08:00,FJ-01,1480,2.4,2.1,55.2,0.24,221.4
2026-09-19T11:21:16+08:00,FJ-01,1481,2.3,2.2,55.4,0.25,220.1
2026-09-19T11:22:16+08:00,FJ-01,1480,2.4,2.2,56.1,0.25,219.1
2026-09-19T11:23:16+08:00,FJ-01,1480,2.4,2.1,55.7,0.25,219.0
2026-09-19T11:24:16+08:00,FJ-01,1481,2.4,2.1,55.7,0.25,218.5
2026-09-19T11:25:16+08:00,FJ-01,1481,2.3,2.1,57.0,0.25,219.5
2026-09-19T11:26:16+08:00,FJ-01,1481,2.4,2.2,56.3,0.24,219.7
2026-09-19T11:27:16+08:00,FJ-01,1481,2.4,2.2,56.0,0.25,218.3
2026-09-19T11:28:16+08:00,FJ-01,1479,2.3,2.2,55.7,0.24,219.9
2026-09-19T11:29:16+08:00,FJ-01,1480,2.4,2.2,56.0,0.25,221.2
2026-09-19T11:30:16+08:00,FJ-01,1480,2.3,2.2,56.3,0.25,219.7
2026-09-19T11:31:16+08:00,FJ-01,1480,2.4,2.2,56.2,0.24,220.6
2026-09-19T11:32:16+08:00,FJ-01,1481,2.4,2.2,56.1,0.25,220.5
2026-09-19T11:33:16+08:00,FJ-01,1481,2.4,2.2,55.5,0.25,219.4
2026-09-19T11:34:16+08:00,FJ-01,1480,2.4,2.2,55.8,0.24,218.6
2026-09-19T11:35:16+08:00,FJ-01,1479,2.4,2.1,55.3,0.25,219.9
2026-09-19T11:36:16+08:00,FJ-01,1479,2.4,2.1,55.7,0.25,220.7
2026-09-19T11:37:16+08:00,FJ-01,1480,2.4,2.1,56.3,0.25,220.6
2026-09-19T11:38:16+08:00,FJ-01,1480,2.4,2.2,56.2,0.25,219.9
2026-09-19T11:39:16+08:00,FJ-01,1481,2.4,2.2,56.4,0.24,219.9
2026-09-19T11:40:16+08:00,FJ-01,1480,2.5,2.1,56.2,0.25,220.4
2026-09-19T11:41:16+08:00,FJ-01,1481,2.4,2.3,55.9,0.24,220.9
2026-09-19T11:42:16+08:00,FJ-01,1480,2.4,2.2,56.2,0.24,219.8
2026-09-19T11:43:16+08:00,FJ-01,1480,2.4,2.2,56.2,0.25,219.4
2026-09-19T11:44:16+08:00,FJ-01,1481,2.4,2.2,56.2,0.25,220.5
2026-09-19T11:45:16+08:00,FJ-01,1480,2.4,2.2,56.3,0.25,219.6
2026-09-19T11:46:16+08:00,FJ-01,1478,2.4,2.2,56.0,0.25,220.4
2026-09-19T11:47:16+08:00,FJ-01,1480,2.4,2.2,55.9,0.24,219.2
2026-09-19T11:48:16+08:00,FJ-01,1482,2.4,2.2,56.4,0.24,221.2
2026-09-19T11:49:16+08:00,FJ-01,1480,2.4,2.1,56.3,0.24,221.0
2026-09-19T11:50:16+08:00,FJ-01,1481,2.4,2.2,56.6,0.25,220.0
2026-09-19T11:51:16+08:00,FJ-01,1479,2.4,2.2,56.4,0.24,221.3
2026-09-19T11:52:16+08:00,FJ-01,1480,2.3,2.2,56.1,0.24,219.7
2026-09-19T11:53:16+08:00,FJ-01,1482,2.4,2.2,56.2,0.25,220.7
2026-09-19T11:54:16+08:00,FJ-01,1480,2.4,2.1,55.4,0.25,219.5
2026-09-19T11:55:16+08:00,FJ-01,1482,2.4,2.2,55.5,0.25,219.7
2026-09-19T11:56:16+08:00,FJ-01,1482,2.4,2.1,56.6,0.25,220.6
